sap_id,streetlight_model,streetlight_type,streetlight_wattage,streetlight_voltage,lng,lat,location_description
SS-005748-006,COBRA,IND,85,120,-117.1678135,32.77287303,CM DEGRAZIA E/O FASHION HILLS BL 195'
SX-008638-003,COBRA,IND,85,120,-117.1681084,32.77327223,CM DEGRAZIA @ FASHION HILLS BL SE
SS-005840-002,COBRA,IND,85,120,-117.1691264,32.77341178,CM PACHECO NE/O FASHION HILLS BL 800'
SX-008376-001,COBRA,IND,85,240,-117.1701824,32.77965086,COOLIDGE ST @ SPERRY ST E/S
SX-008399-001,COBRA,IND,85,240,-117.1701989,32.77899157,COOLIDGE ST @ QUINN ST E/S
SX-008424-001,COBRA,IND,85,240,-117.1701349,32.77832995,COOLIDGE ST @ OTIS ST E/S
SX-008454-001,COBRA,IND,85,240,-117.1701819,32.77759641,COOLIDGE ST @ MORSE ST E/S
SX-008481-001,COBRA,IND,85,240,-117.1701697,32.77692208,COOLIDGE ST @ KRAMER ST SE
SS-007881-001,COBRA,IND,85,240,-117.1700514,32.77615003,COOLIDGE ST S/O KRAMER ST 300'
SX-008554-001,COBRA,IND,85,240,-117.1706402,32.7750595,COOLIDGE ST @ HOWE ST
SX-008570-001,COBRA,IND,85,240,-117.1709343,32.77452155,COOLIDGE ST @ GLIDDEN
SX-008597-001,COBRA,IND,85,240,-117.1717328,32.77382924,COOLIDGE ST & FITCH
SS-007884-002,COBRA,IND,85,240,-117.1715673,32.77252441,COOLIDGE ST S/O FITCH ST 500'
SX-008730-001,COBRA,IND,85,240,-117.1714655,32.77125048,BURTON ST @ COOLIDGE ST S/S
SX-008712-001,COBRA,IND,85,240,-117.1721975,32.77166062,BURTON ST N/O ELMORE ST 350'
SX-008715-001,COBRA,IND,85,240,-117.1729716,32.77146004,ACHESON ST @ ELMORE ST S/S
SS-010261-001,COBRA,IND,85,240,-117.1738274,32.77129741,ELMORE ST W/O ACHESON ST @ CDS
SS-001676-002,COBRA,IND,85,240,-117.1732688,32.77229483,ACHESON ST S/O BURTON ST 700'
SS-001676-001,COBRA,IND,85,240,-117.173536,32.77340951,ACHESON ST S/O BURTON ST 300'
SX-008583-001,COBRA,IND,85,240,-117.17275,32.77411628,ACHESON ST @ BURTON ST E/S
SS-005183-001,COBRA,IND,85,240,-117.1726636,32.77317684,BURTON ST ELMORE ST E/S
SX-008559-001,COBRA,IND,85,240,-117.1726866,32.77478536,BURTON ST @ GLIDDEN ST SE
SS-014338-001,COBRA,IND,85,240,-117.1721221,32.7755688,IVES ST E/O BURTON ST @ CDS
SX-008533-001,COBRA,IND,85,240,-117.1726226,32.77546382,BURTON ST @ IVES ST SE
SX-008511-001,COBRA,IND,85,240,-117.1725551,32.77615748,BURTON ST @ JANNY ST SE
SS-014527-001,COBRA,IND,85,240,-117.1720211,32.77628581,JANNEY ST E/O BURTON ST @ CDS
SX-008484-001,COBRA,IND,85,120,-117.1724623,32.77684222,BURTON ST @ KRAMER ST SE
SS-015357-001,COBRA,IND,85,240,-117.1713336,32.77687821,KRAMER ST E/O BURTON ST 300' S/S
SS-020788-001,COBRA,IND,85,240,-117.1708016,32.77828747,OTIS CT W/O COOLIDGE ST @ CDS
SS-025353-001,COBRA,IND,85,240,-117.1708398,32.77952105,SPERRY CT W/O COOLIDGE ST @ CDS
SS-007876-001,COBRA,IND,85,240,-117.1703052,32.78180997,COOLIDGE ST N/O TAIT ST 350'
SS-005173-002,COBRA,IND,85,240,-117.1718529,32.78164706,BURTON ST N/O TAIT ST 200' E/S
SS-015829-001,COBRA,IND,85,240,-117.1715962,32.77761065,LAKE CT E/O BURTON @ CDS
SS-012277-001,COBRA,IND,85,240,-117.1698045,32.77369295,GLIDDEN ST E/O COOLIDGE ST @ CRV
SS-011158-001,COBRA,IND,85,240,-117.1705961,32.77331936,FITCH ST E/O COOLIDGE ST @ CDS
SS-013825-001,COBRA,IND,85,240,-117.1696838,32.77447749,HOWE CT E/O COOLIDGE ST @ CDS
SS-021732-001,COBRA,IND,85,240,-117.1718906,32.77905008,PHILLIPS CT E/O BURTON @ CDS
SX-008401-001,COBRA,IND,85,240,-117.1722637,32.77884952,BURTON ST @ PHILLIPS ST SE
SX-008427-001,COBRA,IND,85,240,-117.1723196,32.77817117,BURTON ST @ NEWBOLD ST SE
SX-008379-001,COBRA,IND,85,240,-117.1721968,32.77952122,BURTON ST @ RICO ST SE
SS-028563-002,COBRA,IND,85,120,-117.1692623,32.78311355,WESTINGHOUSE ST S/O BURROUGHS ST 323' W/S
SX-008172-001,COBRA,IND,85,240,-117.1688494,32.78411801,BURROUGHS ST @ WESTINGHOUSE ST N/S
SS-028563-003,COBRA,IND,85,240,-117.1692847,32.78233638,WESTINGHOUSE ST N/O WESTINGHOUSE N 300'
SS-028563-001,COBRA,IND,85,120,-117.1691543,32.78165801,WESTINGHOUSE ST S/O BURROUGHS ST 858' W/S
SS-028562-001,COBRA,IND,85,240,-117.1686658,32.78003098,WESTINGHOUSE ST S/O TAIT ST 300'
SX-008392-001,COBRA,IND,85,240,-117.1684176,32.77921943,WESTINGHOUSE BET E WESTINGHOUSE N & S
SS-028564-004,COBRA,IND,85,240,-117.1682858,32.77802679,AI 1812 WESTINGHOUSE ST-179360
SS-028564-002,COBRA,IND,85,240,-117.1682985,32.77646525,WESTINGHOUSE ST N/O WESTINGHOUSE ST E300
SS-028564-001,COBRA,IND,85,240,-117.1679077,32.77591471,WESTINGHOUSE BET E WESTINGHOUSE N & S
SX-008500-001,COBRA,IND,85,240,-117.1666694,32.77642236,VOLTA CT @ WESTINGHOUSE ST SE
SS-028564-003,COBRA,IND,85,240,-117.1669141,32.77708808,AI E WESTINGHOUSE ST N/O VOLTA CT 1E-179374
SX-008407-001,COBRA,IND,85,120,-117.167572,32.77869565,LINBROOK DR @ WESTINGHOUSE ST SE
SS-009791-001,COBRA,IND,85,240,-117.1672924,32.77823198,WESTINGHOUSE ST S/O LINBROOK DR 150'
SS-028121-001,COBRA,IND,85,240,-117.166112,32.7764231,VOLTA CT W/O LINBROOK DR 200' S/S
SX-008502-001,COBRA,IND,85,240,-117.16484,32.77630404,LINBROOK DR @ VOLTA ST SW
SX-008534-001,COBRA,IND,85,240,-117.1649907,32.77553163,BABETTE ST @ LINBROOK DR W/S
SS-001655-001,COBRA,IND,85,240,-117.1657317,32.77420168,ACARI ST W/O LINBROOK ST 400'
SS-001655-002,COBRA,IND,85,240,-117.1651165,32.77432386,ACARI ST W/O LINBROOK DR 160' S/S
SX-008569-001,COBRA,IND,85,240,-117.1645268,32.7746196,ACARI ST @ LINBROOK ST E/S
SS-016438-001,COBRA,IND,85,240,-117.1646648,32.77397089,LINBROOK DR S/O ACARI ST 120'
SX-008506-001,COBRA,IND,85,240,-117.1641311,32.77625683,MINDEN DR @ VOLTA CT SW
SX-008536-001,COBRA,IND,85,240,-117.1641341,32.77532126,BABETTE ST @ MINDEN DR NW
SS-018346-001,COBRA,IND,85,240,-117.1637756,32.77444653,MINDEN DR S/O BABETTE ST 250'
SX-008604-001,COBRA,IND,85,240,-117.1635481,32.7736352,MINDEN DR @ REGULUS ST SE
SS-018347-002,COBRA,IND,85,240,-117.1628686,32.77257551,MINDEN DR S/O REGULUS ST @ CDS
SS-018347-001,COBRA,IND,85,240,-117.1617892,32.77346191,MINDEN DR S/O REGULUS ST 300'
SS-023004-001,COBRA,IND,85,240,-117.1628919,32.77378983,REGULUS ST NE/O MINDEN DR
SS-023004-002,COBRA,IND,85,240,-117.1630496,32.77531117,REGULUS ST SE/O BABETTE ST 150'
SS-016434-001,COBRA,IND,85,240,-117.1660593,32.77721181,LINBROOK DR S/O COURTNEY ST @ TURN
SX-008434-001,COBRA,IND,85,240,-117.1663858,32.7781349,COURTNEY DR @ LINBROOK DR W/S
SX-008409-001,COBRA,IND,85,240,-117.1666924,32.77862825,CRANDALL DR @ LINBROOK DR W/S
SS-008103-001,COBRA,IND,85,240,-117.16499,32.77820524,COURTNEY DR S&W/O CRANDALL DR 450'
SX-008393-001,COBRA,IND,85,240,-117.1656818,32.77937709,COURTNEY DR @ CRANDALL DR N/S
SX-008354-001,COBRA,IND,85,240,-117.1654074,32.78056639,CARDIGAN WY @ CRANDALL DR NE
SX-008306-001,COBRA,IND,85,240,-117.1662681,32.78144764,CRANDALL DR @ TAIT ST SW
SS-026096-001,COBRA,IND,85,120,-117.1645039,32.78065091,TAIT ST N/O CARDIGAN WY 250' E/S
SX-008368-001,COBRA,IND,85,240,-117.1647542,32.78016857,CARDIGAN WY @ TAIT ST W/S
SS-026096-002,COBRA,IND,85,240,-117.1652316,32.78153534,TAIT ST E/O CRANDALL ST
SX-008310-001,COBRA,IND,85,240,-117.1672008,32.78145932,BURROUGHS ST @ TAIT ST SE
SS-005171-001,COBRA,IND,85,240,-117.1669587,32.78064408,BURROUGHS ST N/O ABBE ST 150' E/S
SS-001601-001,COBRA,IND,85,240,-117.1676247,32.78003409,ABBE ST S/O TAIT ST 300'
SX-008378-001,COBRA,IND,85,240,-117.1664212,32.77974186,ABBE ST W/O BURROUGHS ST 120'
SX-008314-001,COBRA,IND,85,240,-117.1676604,32.78132637,ABBE ST @ TAIT ST SW
SX-008319-001,COBRA,IND,85,240,-117.1689772,32.78102754,TAIT ST @ WESTINGHOUSE ST SW
SS-005172-003,COBRA,IND,85,240,-117.1680478,32.78364472,BURROUGHS ST E/O WESTINGHOUSE ST 300'
SX-008479-001,COBRA,IND,85,240,-117.1649656,32.77691936,LINBROOK CT @ LINBROOK DR W/S
SX-008195-001,COBRA,IND,85,240,-117.1660187,32.78373101,FLUSHING DR @ GARSTON ST SE
SX-008049-001,COBRA,IND,85,240,-117.1657667,32.78582592,FLEETWOOD ST @ FLUSHING DR NE
SS-011270-001,COBRA,IND,85,240,-117.1653867,32.78503138,FLUSHING DR N/O GARSTON ST 550'
SS-011205-001,COBRA,IND,85,240,-117.16713,32.78690173,FLEETWOOD ST NW/O FLUSHING DR 450
SX-008017-001,COBRA,IND,85,240,-117.1653057,32.78666668,FLUSHING DR @ GATLING CT W/S
SS-011935-001,COBRA,IND,85,240,-117.1666982,32.78765786,GATLING ST @ E HYATT ST 200'
SX-007931-001,COBRA,IND,85,240,-117.1670785,32.78795441,GATLING ST @ HYATT ST SE
SS-013920-001,COBRA,IND,85,240,-117.1681568,32.7880786,HYATT ST S/O E HYATT ST
SX-007931-002,COBRA,IND,85,120,-117.1675751,32.78916781,HYATT ST @ E HYATT ST W/S
SX-007759-001,COBRA,IND,85,240,-117.1635622,32.79039967,HYATT ST W/O JUDSON ST 800'
SS-013917-002,COBRA,IND,85,240,-117.1647158,32.7907437,AI HYATT ST W/O NORTH JUDSON ST 500'
SS-013917-001,COBRA,IND,85,240,-117.1664657,32.79025285,HYATT ST E/O FULTON ST 300'
SX-007816-001,COBRA,IND,85,240,-117.1670391,32.78974897,FULTON ST @ HYATT ST NE
SX-007826-001,COBRA,IND,85,240,-117.1659039,32.78947785,CRANDALL CT @ FULTON ST N/S
SS-008186-001,COBRA,IND,85,240,-117.1660211,32.78808497,CRANDALL DR NW/O FLUSHING DR 525'
SX-008001-001,COBRA,IND,85,240,-117.1650655,32.78699462,CRANDALL DR @ FLUSHING DR S/S
SX-007926-001,COBRA,IND,85,240,-117.1646986,32.78809275,GOODSTONE CT @ GOODSTONE ST E/S
SX-007726-001,COBRA,IND,85,240,-117.1631643,32.7907188,JUDSON ST N @ RICHLAND ST W/S
SX-007845-001,COBRA,IND,85,240,-117.1612997,32.78929292,HYATT ST @ JUDSON ST E/S
SS-013918-001,COBRA,IND,85,240,-117.1624682,32.78984124,HYATT ST W/O JUDSON ST 300'
SX-007896-001,COBRA,IND,85,240,-117.1617375,32.78863749,FULTON ST @ JUDSON ST NE
SX-007843-001,COBRA,IND,85,240,-117.1632386,32.78938106,FULTON ST @ W INGERSOLL ST N/S
SS-028468-001,COBRA,IND,85,240,-117.163781,32.78849194,W INGERSOLL S/O FULTON
SX-007876-001,COBRA,IND,85,240,-117.1623441,32.7889279,FULTON ST @ E INGERSOLL ST N/S
SX-007941-001,COBRA,IND,85,240,-117.1631101,32.78780911,E INGERSOL ST @ HANFORD DR E/S
SX-007997-001,COBRA,IND,85,240,-117.1632148,32.78702921,GOODSTONE CT @ HANFORD DR E/S
SX-007875-001,COBRA,IND,85,240,-117.1645551,32.78875393,CRANDALL DR @ GOODSTONE ST E/S
SS-012410-002,COBRA,IND,85,120,-117.1646333,32.78748064,GOODSTONE ST S/O GOODSTONE CT 235' W/S
SX-007880-001,COBRA,IND,85,240,-117.1652773,32.78892674,CRANDALL CT @ CRANDALL DR NE
SS-011667-001,COBRA,IND,85,240,-117.1648869,32.7899219,FULTON ST N/O INGERSOL
SS-014717-001,COBRA,IND,85,240,-117.1614274,32.78732289,JUDSON CT E/O JUDSON ST @ CDS
SX-007963-001,COBRA,IND,85,240,-117.1623872,32.78745493,JUDSON CT @ JUDSON ST W/S
SX-008059-001,COBRA,IND,85,240,-117.1625983,32.78604817,ADLER AV @ JUDSON ST NW
SS-014723-002,COBRA,IND,85,120,-117.1627213,32.78513733,JUDSON ST S/O ADLER AV 300' W/S
SS-014723-001,COBRA,IND,85,240,-117.1628027,32.78455565,JUDSON ST S/O ADLER CT @ CDS
SX-008040-001,COBRA,IND,85,120,-117.1633796,32.7862341,HANFORD DR @ HANFORD PL E/S
SS-013005-002,COBRA,IND,85,120,-117.1635936,32.78498397,HANFORD DR S/O HANFORD PL 465
SX-008193-001,COBRA,IND,85,120,-117.1638051,32.78386625,GATESHEAD ST @ HANSFORD DR NE
SX-008201-001,COBRA,IND,85,120,-117.1631684,32.78372492,GATESHEAD ST @ JUDSON ST @ CDS
SS-014724-001,COBRA,IND,85,120,-117.1636931,32.78196169,HANFORD DR S/O JUDSON ST 1635' E/S
SS-013006-001,COBRA,IND,85,120,-117.1633487,32.77723592,JUDSON ST N/O HANFORD DR 250
SS-013006-002,COBRA,IND,85,120,-117.163419,32.77949174,HANFORD DR S/O JUDSON ST 1130' E/S
SS-013006-003,COBRA,IND,85,120,-117.1634541,32.78111029,HANFORD DR S/O JUDSON ST 480' E/S
SX-008141-001,COBRA,IND,85,240,-117.1665323,32.78446651,DUNLOP ST @ GARSTON ST SE
SS-028460-001,COBRA,IND,85,240,-117.1673313,32.78446918,DUNLOP ST NW/O GARSTON ST 212' S/S
SX-007774-001,COBRA,IND,85,240,-117.1610277,32.79050549,JUDSON ST N BET JUDSON ST & RICHLAND ST
SX-008266-001,COBRA,IND,85,120,-117.1642368,32.78238646,BOOKHAM CT @ HANFORD DR S/S
SX-008289-001,COBRA,IND,85,120,-117.164066,32.78185705,HANFORD DR @ JUDSON ST W/S
SX-008177-001,COBRA,IND,85,120,-117.1648533,32.7839307,CRANDALL DR @ GATES HEAD ST W/S
SX-008229-001,COBRA,IND,85,120,-117.1653271,32.78319905,CRANDALL DR @ GARSTON ST S/S
SS-008194-001,COBRA,IND,85,120,-117.1661515,32.782337,CRANDALL DR S/O GARSTON ST 300'
SS-008193-001,COBRA,IND,85,120,-117.1644236,32.78483234,CRANDALL DR N/O GATESHEAD ST 325'
SX-008070-001,COBRA,IND,85,120,-117.164346,32.7856572,CRANDALL DR @ FORTON WY S/S
SX-008044-001,COBRA,IND,85,120,-117.1645153,32.78621617,CRANDALL DR @ HANFORD PL W/S
SS-011205-002,COBRA,IND,85,120,-117.166451,32.78630852,FLEETWOOD ST W/O FLUSHING DR 192' S/S
SS-009551-002,COBRA,IND,85,120,-117.1671633,32.78581077,DUNLOP ST E/O WEST DUNLOP ST 137' N/S
SX-008067-001,COBRA,IND,85,120,-117.167761,32.78581918,DUNLOP ST @ DUNLOP ST W N/S
SS-028460-002,COBRA,IND,85,120,-117.1676291,32.7851888,WEST DUNLOP ST S/O DUNLOP ST 200' W/S
BG-001318-004,COBRA,IND,250,120,-117.1711489,32.78527336,
SS-009819-002,COBRA,IND,85,120,-117.1702212,32.78797648,EASTMAN ST NE/O ULRIC ST 600'
SS-009819-001,COBRA,IND,85,120,-117.1710224,32.78766892,EASTMAN ST E/O ULRIC ST 220' S/S
SS-024417-001,COBRA,IND,85,240,-117.1730753,32.78972103,SAVAGE CT W/O ULRIC ST @ CDS
SX-007799-001,COBRA,IND,85,240,-117.1720942,32.78996372,SAVAGE CT @ ULRIC ST E/S
SS-027278-001,COBRA,IND,85,240,-117.1728995,32.79046524,UPTON CT W/O ULRIC ST @ CDS
SX-007738-001,COBRA,IND,85,240,-117.1722713,32.79063939,ULRIC ST @ UPTON CT E/S
SS-028319-001,COBRA,IND,85,240,-117.1731957,32.79119153,WATERMAN CT W/O ULRIC ST @ CDS
SX-007663-001,COBRA,IND,85,240,-117.1724791,32.79132363,ULRIC ST @ WATERMAN CT E/S
SX-008120-001,COBRA,IND,85,240,-117.1748379,32.78475083,GIFFORD WY @ LANGMUIR ST NW
SS-028469-002,COBRA,IND,85,240,-117.1736219,32.78560026,JEWETT ST W SE/O COMSTOCK ST 700'
SX-008105-001,COBRA,IND,85,240,-117.1718359,32.78490784,JEWETT ST E @ MORLEY ST SE
SS-009748-002,COBRA,IND,85,240,-117.1717968,32.78595004,JEWETT ST E SW/O ULRIC ST 800'
SS-009748-001,COBRA,IND,85,120,-117.1720915,32.78700876,JEWETT ST E S/O ULRIC ST 500' E/S
SX-007860-001,COBRA,IND,85,240,-117.174798,32.78907759,COMSTOCK ST @ FULTON ST NE
SS-023418-001,COBRA,IND,85,240,-117.1738445,32.78967725,ROEBLIN CT E/O COMSTOCK ST 300' N/S
SX-008014-001,COBRA,IND,85,120,-117.1709291,32.78685967,MORLEY ST @ ULRIC ST N/S
SS-011666-002,COBRA,IND,85,240,-117.1699869,32.79059381,FULTON ST E/O ULRIC ST 800' N/S
SS-011666-001,COBRA,IND,85,240,-117.1704392,32.79022918,FULTON ST NE/O ULRIC ST 400'
SS-011666-003,COBRA,IND,85,120,-117.1713567,32.78932182,FULTON ST N/O ULRIC ST 163' W/S
SS-011662-002,COBRA,IND,85,120,-117.1728653,32.78897046,FULTON ST W/O ULRIC ST 150' N/S
SS-011662-001,COBRA,IND,85,240,-117.1734501,32.78896643,FULTON ST SE/O COMSTOCK ST 500'
SS-026403-001,COBRA,IND,85,240,-117.1738214,32.79034038,THOMPSON CT E/O COMSTOCK ST @ CDS
SX-007908-001,COBRA,IND,85,240,-117.1746205,32.78826632,COMSTOCK ST @ MANNING ST E/S
SS-028469-001,COBRA,IND,85,240,-117.1737778,32.78717663,JEWETT ST W SE/O COMSTOCK ST 300'
SS-007758-001,COBRA,IND,85,240,-117.1742151,32.78568052,COMSTOCK ST N/O LANGMUIR ST 400' E/S
SX-007966-001,COBRA,IND,85,240,-117.1744937,32.78741404,WEST JEWETT ST E/O COMSTOCK ST 950'
SS-009819-005,COBRA,IND,85,120,-117.1694803,32.78845712,EASTMAN ST W/O FULTON ST 700' S/S
SS-009819-003,COBRA,IND,85,120,-117.1691032,32.78890088,EASTMAN ST SW/O FULTON ST 375'
SS-009819-004,COBRA,IND,85,120,-117.1684569,32.7894352,EASTMAN ST W/O FULTON ST 150' S/S
SX-007851-001,COBRA,IND,85,240,-117.1718552,32.78920697,FULTON ST @ ULRIC ST NE
SX-008122-001,COBRA,IND,85,240,-117.173764,32.78469185,COMSTOCK ST @ LANGMUIR ST E/S
SX-008163-001,COBRA,IND,85,120,-117.1732824,32.78418546,COMSTOCK ST @ GIFFORD WY W/S
SS-015051-003,COBRA,IND,85,240,-117.1734914,32.78272589,DRESCHER ST @ KELLY ST N/S
SS-015051-001,COBRA,IND,85,120,-117.1742249,32.78249291,KELLY ST SW/O DRESCHER 425'
SS-026099-003,COBRA,IND,85,120,-117.173963,32.78074416,TAIT ST W/O DRESCHER ST 200'
SX-008330-001,COBRA,IND,85,240,-117.173202,32.78072475,DRESCHER ST @ TAIT ST SE
SS-009463-001,COBRA,IND,85,240,-117.1732695,32.78185016,DRESCHER ST S/O KELLY ST 300' E/S
SS-025279-001,COBRA,IND,85,240,-117.1744668,32.77955413,ELMAN ST S W/O DRESCHER ST 375' S/S
SX-008380-001,COBRA,IND,85,240,-117.1733374,32.77958476,DRESCHER ST @ ELMAN ST S E/S
SX-008357-001,COBRA,IND,85,240,-117.1732623,32.78026132,DRESCHER ST @ ELMAN ST N E/S
SS-020056-001,COBRA,IND,85,240,-117.1742227,32.78037383,ELMAN ST N W/O DRESCHER ST 450' N/S
SX-008477-001,COBRA,IND,85,240,-117.1745734,32.7768288,DRESCHER ST @ KRAMER ST SE
SX-008425-001,COBRA,IND,85,240,-117.173465,32.77837698,DRESCHER ST @ GOODWIN ST E/S
SS-020137-003,COBRA,IND,85,120,-117.1747806,32.7713928,NORTHRIM CT N/O RIVER GLEN ROW 310' E/S
SS-020137-002,COBRA,IND,85,120,-117.174533,32.77289424,NORTHRIM CT S/O LINDA VISTA RD 620'
SX-007739-001,COBRA,IND,85,240,-117.1581664,32.79070161,MOCKING BIRD DR @ TEAL PL N/S
SS-018694-001,COBRA,IND,85,240,-117.1588632,32.79065176,MOCKING BIRD DR W/O TEAL PL @ CDS
SS-026225-001,COBRA,IND,85,120,-117.1583878,32.79000737,TEAL PL S/O MOCKINGBIRD DR 217'
SX-007819-001,COBRA,IND,85,120,-117.1583988,32.78958415,CARDINAL PL @ CARDINAL RD SW
SX-007819-002,COBRA,IND,85,120,-117.1577602,32.78956405,CARDINAL PL W/O CARDINAL RD 210' @ CDS
SX-008002-001,COBRA,IND,85,240,-117.1584039,32.78700085,FINCH LN @ KIWI ST N/S
SX-008071-001,COBRA,IND,85,240,-117.1580896,32.78573938,BOBOLINK WY @ FINCH LN SE
SX-008202-001,COBRA,IND,85,240,-117.1579855,32.7835758,FINCH LN @ REDBIRD DR W/S
SS-024669-001,COBRA,IND,85,240,-117.1601468,32.78356383,SEAGULL CT W/O SEAGULL LN @ CDS
SX-008223-001,COBRA,IND,85,240,-117.1590859,32.7832747,SEAGULL CT @ SEAGULL LN E/S
SX-008307-001,COBRA,IND,85,240,-117.1600867,32.78151125,GOSHAWK ST @ HORNBILL AV SE
SS-012417-001,COBRA,IND,85,240,-117.1606891,32.78220784,GOSHAWK ST N/O HORNBILL AV @ CDS
SX-008302-001,COBRA,IND,85,240,-117.1617165,32.78154459,HORNBILL AV @ WHINCHAT ST W/S
SX-008233-001,COBRA,IND,85,240,-117.161106,32.78316874,TEEBIRD DR @ WINCHAT DR NW
SX-008257-001,COBRA,IND,85,240,-117.1590623,32.78254292,SEAGULL CT @ TEE BIRD LN SE
SX-009694-001,COBRA,IND,85,240,-117.1722863,32.75721705,ARCADIA DR @ HAWK ST @ CRV
SX-008065-001,COBRA,IND,85,240,-117.1573067,32.78589156,BOBOLINK WY @ CARDINAL DR E/S
SS-006276-002,COBRA,IND,85,120,-117.1572414,32.78681034,CARDINAL DR S/O CARDINAL RD 750' E/S
SS-006277-001,COBRA,IND,85,240,-117.1571129,32.78484938,CARDINAL DR S/O BOBOLINK WY 350'
SS-012359-001,COBRA,IND,85,120,-117.1715961,32.75650171,GOLDFINCH ST N/O BARR AV 300' W/S
SS-006278-001,COBRA,IND,85,240,-117.1573168,32.78178634,CARDINAL DR N/O MACAW LN 300'
SX-008224-001,COBRA,IND,85,240,-117.157112,32.78318628,CARDINAL DR @ REDBIRD DR SE
SX-008258-001,COBRA,IND,85,240,-117.1582182,32.78259072,FINCH LN @ TEEBIRD LN E/S
SX-009377-001,COBRA,IND,85,240,-117.1500769,32.76183944,CLEVELAND AV @ GOLDEN GATE DR N/S
SS-002627-001,COBRA,IND,85,240,-117.1735137,32.75604211,ARCADIA DR SE/O AVALON DR 350'
SX-008298-001,COBRA,IND,85,120,-117.1591648,32.78197994,HORNBILL AV @ SEAGULL LN SW/S
SX-009324-001,COBRA,IND,85,240,-117.1513747,32.76200562,FRANCISCAN WY @ MARYLAND ST SW
SX-009378-001,COBRA,IND,85,240,-117.1513764,32.76178446,GOLDEN GATE DR @ MARYLAND ST NW
SS-011116-001,COBRA,IND,85,120,-117.1578444,32.78423471,FINCH LN S/O BOBOLINK WY 400'
SS-011413-001,COBRA,IND,85,240,-117.1525292,32.76296785,FRANCISCAN WY N/O MARYLAND ST @ END
SS-006276-001,COBRA,IND,85,240,-117.1571449,32.78818589,CARDINAL DR @ CARDINAL LN SW
SX-009396-001,COBRA,IND,85,240,-117.1538883,32.7612636,GOLDEN GATE DR @ NEW YORK ST SW
SX-008325-001,COBRA,IND,85,240,-117.1583407,32.78118022,FINCH LN @ MACAW LN W/S
SX-008347-001,COBRA,IND,85,240,-117.1575419,32.78053641,CARDINAL DR @ MACAW LN S/S
SX-009358-001,COBRA,IND,85,240,-117.1563711,32.76182258,GOLDEN GATE DR @ MASSACHUSETTS ST NW
SX-008345-001,COBRA,IND,85,240,-117.1567163,32.78053744,MACAW LN @ TALON WY S/S
SX-009415-001,COBRA,IND,85,240,-117.1570628,32.76107608,MADISON AV @ NEW HAMPSHIRE ST N/S
SS-017123-001,COBRA,IND,85,240,-117.1577939,32.76100649,MADISON AV W/O NEW HAMPSHIRE ST 250'
SX-008243-001,COBRA,IND,85,240,-117.1563639,32.7830016,REDBIRD DR @ TALON WAY N/S
SS-026125-002,COBRA,IND,85,240,-117.156484,32.78148326,TALON WY N/O MACAW LN 350'
SX-008333-001,COBRA,IND,85,240,-117.1556431,32.78071263,MACAW LN @ REDBIRD DR SE/S
SS-022863-001,COBRA,IND,85,240,-117.1557103,32.78211303,REDBIRD DR S/O TALON WAY 300'
SX-007729-001,COBRA,IND,85,240,-117.1558978,32.79081605,MOCKING BIRD DR @ PHEASANT DR N/S
SX-007766-001,COBRA,IND,85,240,-117.1556492,32.79037157,PHEASANT DR @ TERN DR E/S
SS-026297-001,COBRA,IND,85,240,-117.1565613,32.79015879,TERN DR W/O PHEASANT DR @ CRV
SX-007831-001,COBRA,IND,85,240,-117.1562317,32.78939376,PEACOCK DR @ SPRIG PL SW
SX-007814-001,COBRA,IND,85,240,-117.1552381,32.78980247,PEACOCK DR @ PHEASANT DR E/S
SX-007986-001,COBRA,IND,85,240,-117.1550771,32.78719127,MEADOWLARK DR @ PHEASANT DR S/S
SX-009421-001,COBRA,IND,85,240,-117.1535941,32.76102675,MADISON AV @ NEW YORK ST SW
SS-021730-001,COBRA,IND,85,240,-117.1549728,32.78866146,PHEASANT DR N/O MEADOWLARK DR 500'
SS-017941-001,COBRA,IND,85,240,-117.1538702,32.78920316,BLUEJAY DR @ MEADOWLARK DR N
SS-004434-001,COBRA,IND,85,120,-117.1541679,32.78708823,BLUE JAY DR N/O BLUE JAY PL 220' E/S
SX-009423-001,COBRA,IND,85,240,-117.151381,32.76087751,MADISON AV @ MARYLAND ST SW
SX-008063-002,COBRA,IND,85,240,-117.1552878,32.78609605,BLUEJAY DR @ MEADOWLARK DR S
SX-008027-001,COBRA,IND,85,240,-117.1545823,32.78637607,BLUEJAY DR @ BLUEJAY PL SW
SS-002631-001,COBRA,IND,85,240,-117.1535927,32.75829118,ARCH ST W/O NEW JERSEY ST 300'
SS-004434-002,COBRA,IND,85,120,-117.154191,32.78753764,BLUE JAY DR S/O MEADOW LAKE DR 188' E/S
SX-007935-001,COBRA,IND,85,240,-117.1544894,32.78798395,MEADOWLARK BET BLUEJAY & MOCKINGBIRD
SS-017944-002,COBRA,IND,85,240,-117.1549948,32.78515491,MEADOWLARK DR S/O BLUEJAY PL 350'
SS-017944-001,COBRA,IND,85,240,-117.1545153,32.78408358,MEADOWLARK DR S/O BLUEJAY PL @ CDS
SS-019782-002,COBRA,IND,85,240,-117.157202,32.75984464,NEW HAMPSHIRE ST S/O MADISON AV 300'
SX-009509-001,COBRA,IND,85,240,-117.1561217,32.7600286,HOFFMAN ST @ MASSACHUSETTS ST SW
